imageFileCaseLeft,imageFileCaseRight,correctAns,soundQuestions,soundAnswers,block,scaffoldLevel,construction,stimuliCode,nameCode,set,stemCode,group,itemType,distractorItem,objCase,relativeClause,subjSingPlur,objSingPlur,englishPhrase,turkishPhrase,englishNoun,turkishNom,turkishNounCase,grammar,gloss,verb,caseRelative,imageFiles,soundNom,imageNom,imageAnswer,B1preCOMP.thisRepN,B1preCOMP.thisTrialN,B1preCOMP.thisN,B1preCOMP.thisIndex,B2LR1.thisRepN,B2LR1.thisTrialN,B2LR1.thisN,B2LR1.thisIndex,B2CT1.thisRepN,B2CT1.thisTrialN,B2CT1.thisN,B2CT1.thisIndex,B3PT1.thisRepN,B3PT1.thisTrialN,B3PT1.thisN,B3PT1.thisIndex,B3CT2.thisRepN,B3CT2.thisTrialN,B3CT2.thisN,B3CT2.thisIndex,B3LR2.thisRepN,B3LR2.thisTrialN,B3LR2.thisN,B3LR2.thisIndex,B4PT2.thisRepN,B4PT2.thisTrialN,B4PT2.thisN,B4PT2.thisIndex,B4CT3.thisRepN,B4CT3.thisTrialN,B4CT3.thisN,B4CT3.thisIndex,B4LR3.thisRepN,B4LR3.thisTrialN,B4LR3.thisN,B4LR3.thisIndex,B5postCOMP.thisRepN,B5postCOMP.thisTrialN,B5postCOMP.thisN,B5postCOMP.thisIndex,B6vocab.thisRepN,B6vocab.thisTrialN,B6vocab.thisN,B6vocab.thisIndex,compInstr_text.started,compInstr_text.stopped,compInstr_mouse.x,compInstr_mouse.y,compInstr_mouse.leftButton,compInstr_mouse.midButton,compInstr_mouse.rightButton,compInstr_mouse.started,compInstr_mouse.stopped,compDialogue_key.keys,compDialogue_key.corr,compDialogue_key.rt,compDialogue_key.started,compDialogue_key.stopped,compQuestion_sound.started,compQuestion_sound.stopped,compAnswer_sound.started,compAnswer_sound.stopped,compLeft_image.started,compLeft_image.stopped,compRight_image.started,compRight_image.stopped,comp_Left_text.started,comp_Left_text.stopped,comp_Right_text.started,comp_Right_text.stopped,ISI1.started,ISI1.stopped,compFeedback_text.started,compFeedback_text.stopped,compFeedback_leftPolygon.started,compFeedback_leftPolygon.stopped,compFeedback_rightPolygon.started,compFeedback_rightPolygon.stopped,compFeedback_leftImage.started,compFeedback_leftImage.stopped,compFeedback_rightImage.started,compFeedback_rightImage.stopped,compFeedback_sound.started,compFeedback_sound.stopped,ISI3.started,ISI3.stopped,firstInstrB1_text.started,firstInstrB1_text.stopped,firstInstrB1_mouse.x,firstInstrB1_mouse.y,firstInstrB1_mouse.leftButton,firstInstrB1_mouse.midButton,firstInstrB1_mouse.rightButton,firstInstrB1_mouse.started,firstInstrB1_mouse.stopped,DialogueLRq_sound.started,DialogueLRq_sound.stopped,DialogueLR_image.started,DialogueLR_image.stopped,DialogueLRa_sound.started,DialogueLRa_sound.stopped,DialogueLR_mouse.x,DialogueLR_mouse.y,DialogueLR_mouse.leftButton,DialogueLR_mouse.midButton,DialogueLR_mouse.rightButton,DialogueLR_mouse.started,DialogueLR_mouse.stopped,ISI_LR.started,ISI_LR.stopped,firstVoiceRespLR_key.keys,firstVoiceRespLR_key.rt,firstVoiceRespLR_key.started,firstVoiceRespLR_key.stopped,firstVoiceRespLR_mic.filename,firstVoiceRespLR_mic.started,firstVoiceRespLR_mic.stopped,firstVoiceRespLR_text.started,firstVoiceRespLR_text.stopped,firstVoiceRespLR_image.started,firstVoiceRespLR_image.stopped,firstVoiceRespLR_mouse.x,firstVoiceRespLR_mouse.y,firstVoiceRespLR_mouse.leftButton,firstVoiceRespLR_mouse.midButton,firstVoiceRespLR_mouse.rightButton,firstVoiceRespLR_mouse.started,firstVoiceRespLR_mouse.stopped,answerLR_sound.started,answerLR_sound.stopped,answerLR_image.started,answerLR_image.stopped,answerLR_mouse.x,answerLR_mouse.y,answerLR_mouse.leftButton,answerLR_mouse.midButton,answerLR_mouse.rightButton,answerLR_mouse.started,answerLR_mouse.stopped,secondVoiceRespLR_key.keys,secondVoiceRespLR_key.rt,secondVoiceRespLR_key.started,secondVoiceRespLR_key.stopped,secondVoiceRespLR_mic.filename,secondVoiceRespLR_mic.started,secondVoiceRespLR_mic.stopped,secondVoiceRespLR_text.started,secondVoiceRespLR_text.stopped,secondVoiceRespLR_image.started,secondVoiceRespLR_image.stopped,secondVoiceRespLR_mouse.x,secondVoiceRespLR_mouse.y,secondVoiceRespLR_mouse.leftButton,secondVoiceRespLR_mouse.midButton,secondVoiceRespLR_mouse.rightButton,secondVoiceRespLR_mouse.started,secondVoiceRespLR_mouse.stopped,prodInstr_text.started,prodInstr_text.stopped,prodInstr_mouse.x,prodInstr_mouse.y,prodInstr_mouse.leftButton,prodInstr_mouse.midButton,prodInstr_mouse.rightButton,prodInstr_mouse.started,prodInstr_mouse.stopped,prodNom_sound.started,prodNom_sound.stopped,prodNom_image.started,prodNom_image.stopped,prodNom_mouse.x,prodNom_mouse.y,prodNom_mouse.leftButton,prodNom_mouse.midButton,prodNom_mouse.rightButton,prodNom_mouse.started,prodNom_mouse.stopped,ISI_prod.started,ISI_prod.stopped,prodQuestion_sound.started,prodQuestion_sound.stopped,prodQuestion_image.started,prodQuestion_image.stopped,prodQuestion_mouse.x,prodQuestion_mouse.y,prodQuestion_mouse.leftButton,prodQuestion_mouse.midButton,prodQuestion_mouse.rightButton,prodQuestion_mouse.started,prodQuestion_mouse.stopped,prodAnswer_key.keys,prodAnswer_key.rt,prodAnswer_key.started,prodAnswer_key.stopped,prodAnswer_mic.filename,prodAnswer_mic.started,prodAnswer_mic.stopped,prodAnswer_text.started,prodAnswer_text.stopped,prodAnswer_image.started,prodAnswer_image.stopped,prodAnswer_mouse.x,prodAnswer_mouse.y,prodAnswer_mouse.leftButton,prodAnswer_mouse.midButton,prodAnswer_mouse.rightButton,prodAnswer_mouse.started,prodAnswer_mouse.stopped,prodFeedback_sound.started,prodFeedback_sound.stopped,prodFeedback_image.started,prodFeedback_image.stopped,prodFeedback_mouse.x,prodFeedback_mouse.y,prodFeedback_mouse.leftButton,prodFeedback_mouse.midButton,prodFeedback_mouse.rightButton,prodFeedback_mouse.started,prodFeedback_mouse.stopped,prodAnswerSecond_key.keys,prodAnswerSecond_key.rt,prodAnswerSecond_key.started,prodAnswerSecond_key.stopped,prodAnswerSecond_mic.filename,prodAnswerSecond_mic.started,prodAnswerSecond_mic.stopped,prodAnswerSecond_text.started,prodAnswerSecond_text.stopped,prodAnswerSecond_image.started,prodAnswerSecond_image.stopped,prodAnswerSecond_mouse.x,prodAnswerSecond_mouse.y,prodAnswerSecond_mouse.leftButton,prodAnswerSecond_mouse.midButton,prodAnswerSecond_mouse.rightButton,prodAnswerSecond_mouse.started,prodAnswerSecond_mouse.stopped,vocabInstr_text.started,vocabInstr_text.stopped,vocabInstr_mouse.x,vocabInstr_mouse.y,vocabInstr_mouse.leftButton,vocabInstr_mouse.midButton,vocabInstr_mouse.rightButton,vocabInstr_mouse.started,vocabInstr_mouse.stopped,vocabAnswer_key.keys,vocabAnswer_key.started,vocabAnswer_key.stopped,vocabAnswer_mic.filename,vocabAnswer_mic.started,vocabAnswer_mic.stopped,vocabAnswer_text.started,vocabAnswer_text.stopped,vocabAnswer_image.started,vocabAnswer_image.stopped,vocabAnswer_mouse.x,vocabAnswer_mouse.y,vocabAnswer_mouse.leftButton,vocabAnswer_mouse.midButton,vocabAnswer_mouse.rightButton,vocabAnswer_mouse.started,vocabAnswer_mouse.stopped,ISI_vocab.started,ISI_vocab.stopped,endThanks_text.started,endThanks_text.stopped,endThanks_key.keys,endThanks_key.rt,endThanks_key.started,endThanks_key.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G32,3,3,G,G32,G32ekmekBread,k,9,Res1a,,,ABL,NONE,PLUR,SING,the goats are coming from the bread,keçi-ler ekmek-ten geliyor,bread,ekmek,ekmekten,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,SoundFiles/SoundAnswers/ANomSing/A32,ImageFiles/ANomSing/A32ekmekBread.png,ImageFiles/GAblNonePlurSing/G32ekmekBread.png,,,,,,,,,,,,,0,8,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.9062324999832,None,1208.9062324999832,None,-0.09375,-0.427734375,1,0,0,1.010994500014931,None,0.0011922999983653426,None,1210.9888141999836,None,1210.9888141999836,None,-0.7640625,-0.65234375,1,0,0,2.012718699988909,None,q,4.8211605999968015,1216.4701834999723,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899705.455.wav,0.5135920000029728,None,1216.4701834999723,None,1216.4701834999723,None,-0.05,-0.435546875,1,0,0,7.511044699989725,None,1224.7004943999927,None,1224.7004943999927,None,-0.35625,-0.41796875,1,0,0,2.0107695999904536,None,q,4.752356800017878,1229.0989305999829,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899717.085.wav,0.5138000999577343,None,1229.0989305999829,None,1229.0989305999829,None,-0.1765625,-0.501953125,1,0,0,7.511141799972393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E16,3,2,E,E16,E16bardakCup,k,1,PT1,,,ABL,NONE,SING,PLUR,the goat is coming from the cups,keçi bardak-lar-dan geliyor,cups,bardak,bardaklardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,SoundFiles/SoundAnswers/ANomSing/A16,ImageFiles/ANomSing/A16bardakCup.png,ImageFiles/EAblNoneSingPlur/E16bardakCup.png,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.0960302999592,None,1237.0960302999592,None,-0.8453125,-0.712890625,1,0,0,1.0109907999867573,None,0.033816999988630414,None,1239.26190459996,None,1239.26190459996,None,-0.8453125,-0.712890625,1,0,0,2.0128253000439145,None,q,6.572272000019439,1243.726954499958,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899732.712.wav,0.5134708000114188,None,1243.726954499958,None,1243.726954499958,None,-0.3296875,-0.49609375,1,0,0,7.5109570999629796,None,1252.5904420999577,None,1252.5904420999577,None,-0.346875,-0.384765625,1,0,0,2.0099261000286788,None,q,4.623559799976647,1256.9555487000034,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899745.941.wav,0.5137632999685593,None,1256.9555487000034,None,1256.9555487000034,None,-0.3203125,-0.447265625,1,0,0,7.5112783999647945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D33,3,2,D,D33,D33omurgaSpine,a,2,PT1,,,DAT,NONE,SING,PLUR,the goat is going to the spines,keçi omurga-lar-a gidiyor,spines,omurga,omurgalara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,SoundFiles/SoundAnswers/ANomSing/A33,ImageFiles/ANomSing/A33omurgaSpine.png,ImageFiles/DDatNoneSingPlur/D33omurgaSpine.png,,,,,,,,,,,,,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.602741999959,None,1264.602741999959,None,-0.325,-0.421875,1,0,0,1.0107816000236198,None,0.014729499991517514,None,1267.018530100002,None,1267.018530100002,None,-0.3109375,-0.3984375,1,0,0,2.012617099971976,None,q,6.220157600007951,1271.5669317999855,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899760.552.wav,0.5123273999779485,None,1271.5669317999855,None,1271.5669317999855,None,-0.490625,-0.49609375,1,0,0,7.509773799974937,None,1279.647284400009,None,1279.647284400009,None,-0.303125,-0.404296875,1,0,0,2.0111741999862716,None,q,4.502824499970302,1284.2123081999598,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899772.198.wav,0.5132633000030182,None,1284.2123081999598,None,1284.2123081999598,None,-0.25625,-0.458984375,1,0,0,7.510690999974031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D19,3,2,D,D19,D19uçakAirplane,k,1,PT1,,,DAT,NONE,SING,PLUR,the goat is going to the airplanes,keçi uçak-lar-a gidiyor,airplanes,uçak,uçaklara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,SoundFiles/SoundAnswers/ANomSing/A19,ImageFiles/ANomSing/A19uçakAirplane.png,ImageFiles/DDatNoneSingPlur/D19uçakAirplane.png,,,,,,,,,,,,,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.9928228000063,None,1291.9928228000063,None,-0.2421875,-0.375,1,0,0,1.010817699949257,None,0.021443499950692058,None,1294.975110200001,None,1294.975110200001,None,-0.2390625,-0.39453125,1,0,0,2.0134099000133574,None,q,5.648194700013846,1300.922901599959,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899789.909.wav,0.5136358999880031,None,1300.922901599959,None,1300.922901599959,None,-0.2390625,-0.39453125,1,0,0,7.511062900011893,None,1308.7534668999724,None,1308.7534668999724,None,-0.2390625,-0.39453125,1,0,0,2.0110756999929436,None,q,4.717693899990991,1313.0852015999844,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899801.071.wav,0.5134736000327393,None,1313.0852015999844,None,1313.0852015999844,None,-0.2609375,-0.44140625,1,0,0,7.510932000004686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qDS,SoundFiles/SoundAnswers/DDatNoneSingPlur/D37,3,2,D,D37,D37tarakComb,k,1,Res1a,,,DAT,NONE,SING,PLUR,the goat is going to the combs,keçi tarak-lar-a gidiyor,combs,tarak,taraklara,"sing subj, pl obj",goat obj-PL-DAT is.going,go,DAT,,SoundFiles/SoundAnswers/ANomSing/A37,ImageFiles/ANomSing/A37tarakComb.png,ImageFiles/DDatNoneSingPlur/D37tarakComb.png,,,,,,,,,,,,,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.1822786999983,None,1321.1822786999983,None,-0.2640625,-0.46875,1,0,0,1.0103234000271186,None,0.03776889998698607,None,1323.2815489000059,None,1323.2815489000059,None,-0.2640625,-0.46875,1,0,0,2.0134344000252895,None,q,5.559625299996696,1327.763223499991,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899816.748.wav,0.5134973999811336,None,1327.763223499991,None,1327.763223499991,None,-0.2640625,-0.46875,1,0,0,7.510948799957987,None,1335.543726600008,None,1335.543726600008,None,-0.2640625,-0.46875,1,0,0,2.0107909999787807,None,q,4.294028299977072,1340.1087272999575,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899828.095.wav,0.5138222000095993,None,1340.1087272999575,None,1340.1087272999575,None,-0.340625,-0.421875,1,0,0,7.511219099978916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G37,3,3,G,G37,G37tarakComb,k,1,PT1,,,ABL,NONE,PLUR,SING,the goats are coming from the comb,keçi-ler tarak-tan geliyor,comb,tarak,taraktan,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,SoundFiles/SoundAnswers/ANomSing/A37,ImageFiles/ANomSing/A37tarakComb.png,ImageFiles/GAblNonePlurSing/G37tarakComb.png,,,,,,,,,,,,,0,13,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.872562900011,None,1347.872562900011,None,-0.3375,-0.439453125,1,0,0,1.0106741999625228,None,0.001269900007173419,None,1349.98849660001,None,1349.98849660001,None,-0.3375,-0.439453125,1,0,0,2.012297299981583,None,q,5.991930899966974,1354.5868141999817,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899843.573.wav,0.5141675000195391,None,1354.5868141999817,None,1354.5868141999817,None,-0.275,-0.447265625,1,0,0,7.511618799995631,None,1363.3669842999661,None,1363.3669842999661,None,-0.334375,-0.4140625,1,0,0,2.010254300024826,None,q,3.294621200009715,1367.7320651999908,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899856.718.wav,0.5140811000019312,None,1367.7320651999908,None,1367.7320651999908,None,-0.0859375,-0.326171875,1,0,0,7.511563500040211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qAP,SoundFiles/SoundAnswers/GAblNonePlurSing/G22,3,3,G,G22,G22gömlekShirt,k,9,PT1,,,ABL,NONE,PLUR,SING,the goats are coming from the shirt,keçi-ler gömlek-ten geliyor,Shirt,gömlek,gömlekten,"pl subj, sing obj",goat-PL obj-ABL is.coming,come,ABL,,SoundFiles/SoundAnswers/ANomSing/A22,ImageFiles/ANomSing/A22gömlekShirt.png,ImageFiles/GAblNonePlurSing/G22gömlekShirt.png,,,,,,,,,,,,,0,14,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.5126272999914,None,1375.5126272999914,None,-0.3359375,-0.40625,1,0,0,1.0100643000332639,None,0.0425876000081189,None,1377.7118059999775,None,1377.7118059999775,None,-1.0,-0.591796875,1,0,0,2.0132944000069983,None,q,4.470006300020032,1382.2767907999805,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899870.263.wav,0.5135855000116862,None,1382.2767907999805,None,1382.2767907999805,None,-0.3515625,-0.427734375,1,0,0,7.511033600021619,None,1389.990662199969,None,1389.990662199969,None,-0.3515625,-0.427734375,1,0,0,2.0111789000220597,None,q,4.489537700021174,1394.2890687999898,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899882.275.wav,0.5135819000424817,None,1394.2890687999898,None,1394.2890687999898,None,-0.309375,-0.439453125,1,0,0,7.511081200034823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qDP,SoundFiles/SoundAnswers/FDatNonePlurSing/F06,3,3,F,F06,F06havzaBasin,a,2,PT1,,,DAT,NONE,PLUR,SING,the goats are going to the basin,keçi-ler havza-ya gidiyor,basin,havza,havzaya,"pl subj, sing obj",goat-PL obj-DAT is.going,go,DAT,,SoundFiles/SoundAnswers/ANomSing/A06,ImageFiles/ANomSing/A06havzaBasin.png,ImageFiles/FDatNonePlurSing/F06havzaBasin.png,,,,,,,,,,,,,0,15,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.5861075999564,None,1402.5861075999564,None,-0.390625,-0.482421875,1,0,0,1.0106247999938205,None,0.03404709999449551,None,1404.3188375000027,None,1404.3188375000027,None,-0.390625,-0.482421875,1,0,0,2.012740300036967,None,q,4.016323200019542,1409.4503007999738,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899898.436.wav,0.5138002999592572,None,1409.4503007999738,None,1409.4503007999738,None,-0.2453125,-0.41796875,1,0,0,7.511259999999311,None,1417.2141224999796,None,1417.2141224999796,None,-0.3,-0.380859375,1,0,0,2.0106789999990724,None,q,4.007162599998992,1421.3793351000058,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572899910.365.wav,0.5141796999960206,None,1421.3793351000058,None,1421.3793351000058,None,-0.29375,-0.47265625,1,0,0,7.511634900001809,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.0265388999833,None,0.809375,-0.21875,1,0,0,1.190003240481019e-05,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
,,,SoundFiles/SoundQuestions/qAS,SoundFiles/SoundAnswers/EAblNoneSingPlur/E12,4,2,E,E12,E12sobaStove,a,2,PT2,,,ABL,NONE,SING,PLUR,the goat is coming from the stoves,keçi soba-lar-dan geliyor,stoves,soba,sobalardan,"sing subj, pl obj",goat obj-PL-ABL is.coming,come,ABL,,SoundFiles/SoundAnswers/ANomSing/A12,ImageFiles/ANomSing/A12sobaStove.png,ImageFiles/EAblNoneSingPlur/E12sobaStove.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.8037143999827,None,1491.8037143999827,None,-0.4625,-0.744140625,1,0,0,1.0031306999735534,None,0.03540150000480935,None,1496.3354082999867,None,1496.3354082999867,None,-0.3546875,-0.6328125,1,0,0,2.012409800023306,None,q,7.0630778999766335,1501.0670578999561,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswer_mic-1572899989.053.wav,0.5131977999699302,None,1501.0670578999561,None,1501.0670578999561,None,0.0953125,-0.24609375,1,0,0,7.510623999987729,None,1511.3966827999684,None,1511.3966827999684,None,-0.178125,-0.255859375,1,0,0,2.010263100033626,None,q,4.835001100029331,1515.2952044999693,None,C:\Users\patricia.brooks\Desktop\Maya Experiment\Psychopy Files\Dropbox\MAYA Turkish Project\TurkishExperiments\TestRunFolder_P3\data/025_BLUE_092419_2019_Nov_04_1514_wav\prodAnswerSecond_mic-1572900003.281.wav,0.5129322999855503,None,1515.2952044999693,None,1515.2952044999693,None,-0.2796875,-0.353515625,1,0,0,7.510446699976455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2019_Nov_04_1514,BLUE_092419,3.1.5,60.02076718286812,
